field_1,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,link,username,datetime,tweet_text,impressions,likes,longitude,latitude,timestamp,year,month,day,hour,minute,second,contains_keyword,keyword,is_heat_related,field_25,geometry,BG1,BG2,BG3,BG4,BG5,BG6,weight1,weight2,weight3,weight4,weight5,weight6,bot_score,VADAR_sentiment
,13613,46611,46611,517,https://twitter.com/abigailskjskj/status/1533610219368071173,@abigailskjskj,2022-06-06T00:42:24.000Z,"with the blood sweat and tears i’ve put into the service industry in my lifetime, my epitaph should just be “86 abbi”",,1,30.22837634772502,-97.81937041,1654494144,2022,6,6,0,42,24,True,sweat,,,,484530011021,484530011012.0,484530011023.0,484530012004.0,,,0.9072468439877104,0.078779044,0.0125965807616117,0.001377532,,,0.2,"{'neg': 0.083, 'neu': 0.917, 'pos': 0.0, 'compound': -0.2263}"
,13908,435943,435943,439,https://twitter.com/jasonleecj/status/1533964534326624261,@jasonleecj,2022-06-07T00:10:19.000Z,"Landed for AVM Austin with 
@AlgoFoundation
 and  
@consensus2022
. Thank you for the warm  welcome Austin! Looking forward to meet the #AlgoFam too.",,73,30.203470370858327,-97.6685256,1654578619,2022,6,7,0,10,19,True,warm,,,,484530006012,484530004013.0,,,,,0.5777261637495575,0.4222738362504349,,,,,0.8,"{'neg': 0.0, 'neu': 0.722, 'pos': 0.278, 'compound': 0.7712}"
,13955,299022,299022,3870,https://twitter.com/g_ack/status/1533990477573378048,@g_ack,2022-06-07T01:53:24.000Z,"With the Wx getting so warm 
@h_ackerman
 decided to cool it down for dinner tonight w/ Chilled Pesto Orzo atop mixed greens w/ white balsamic vinaigrette  
#orzo #salad #pesto #italianfood @ Austin, Texas https://instagram.com/p/CefH9uJNuGJ/?igshid=YTgzYjQ4ZTY=…",,3,30.26832471419792,-97.74867281,1654584804,2022,6,7,1,53,24,True,warm,,,,484530013121,484530013072.0,,,,,0.8866149536939969,0.1133850463060861,,,,,0.4,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.5847}"
,13961,367251,367251,140,https://twitter.com/hellafax/status/1533996114604609536,@hellafax,2022-06-07T02:15:48.000Z,"Christ it's hot here.
Enjoying it before I go back to the frozen tundra.",,3,30.40344512388185,-97.72531746,1654586148,2022,6,7,2,15,48,True,hot,,,,484530024373,484530024222.0,,,,,0.9454697485183544,0.0545302514816187,,,,,0.6,"{'neg': 0.0, 'neu': 0.793, 'pos': 0.207, 'compound': 0.5267}"
,14061,294812,294812,55,https://twitter.com/JoeBabaian/status/1534198225686642693,@JoeBabaian,2022-06-07T15:38:55.000Z,"Wait! I know it's going to be Dante hot in Austin this week, but this morning weather (85F), blue sky, and breeze beats Houston!!",,4,30.291782082962595,-97.7483751,1654634335,2022,6,7,15,38,55,True,hot,,,,484530007001,484530011012.0,,,,,0.6204181893186127,0.3795818106813515,,,,,0.7,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
,14127,75708,75708,64,https://twitter.com/blacksheeplodge/status/1534254077294551042,@blacksheeplodge,2022-06-07T19:20:51.000Z,It’s hot y’all so we are serving up something lighter this week for our food special Fried chicken wrap  #blacksheeplodge #southlamaratx @ Black Sheep Lodge,,,30.24871436285309,-97.77412343,1654647651,2022,6,7,19,20,51,True,hot,,,,484530011012,484530011022.0,484530011021.0,,,,0.9315231572153684,0.06535147,0.003125372,,,,1.4,"{'neg': 0.0, 'neu': 0.899, 'pos': 0.101, 'compound': 0.4019}"
,14196,37122,37122,101,https://twitter.com/dtoddsmith/status/1534305928547270658,@dtoddsmith,2022-06-07T22:46:54.000Z,"Can confirm we would not. Appreciate you, 
@blakeahawthorne
!",,2,30.29539850886178,-97.84738456,1654660014,2022,6,7,22,46,54,True,hawt,,,,484530011021,484530011012.0,484530011023.0,484530012004.0,,,0.9072468439877104,0.078779044,0.0125965807616117,0.001377532,,,0.8,"{'neg': 0.242, 'neu': 0.758, 'pos': 0.0, 'compound': -0.3716}"
,14451,42653,42653,2,https://twitter.com/ViperFutbol/status/1534605515191468033,@ViperFutbol,2022-06-08T18:37:21.000Z,"Day 3!!! Our campers of the day killed it in soccer tennis, shooting and 6v6 drills!! This Texas heat is no match for our hard working vipers",,9,30.397206155348545,-97.82996478,1654731441,2022,6,8,18,37,21,True,heat,,,,484530011021,484530011012.0,484530011023.0,484530012004.0,,,0.9072468439877104,0.078779044,0.0125965807616117,0.001377532,,,0.2,"{'neg': 0.279, 'neu': 0.721, 'pos': 0.0, 'compound': -0.8507}"
,14473,321896,321896,48,https://twitter.com/Sethersk82/status/1534608978235252736,@Sethersk82,2022-06-08T18:51:06.000Z,I’m in the shade,,1,30.288104189342626,-97.74121837,1654732266,2022,6,8,18,51,6,True,shade,,,,484530019183,,,,,,1.0000000000000002,,,,,,0.1,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
,14477,298941,298941,3789,https://twitter.com/TURNtheQUIETup/status/1534611383630893059,@TURNtheQUIETup,2022-06-08T19:00:40.000Z,"Riding out the heat wave in my white linen. @ Austin, Texas https://instagram.com/p/CejiUbvp90g/?igshid=YTgzYjQ4ZTY=…",,,30.26832471419792,-97.74867281,1654732840,2022,6,8,19,0,40,True,heat,,,,484530022161,,,,,,1.0000000000000002,,,,,,2.7,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
,14498,286311,286311,191,https://twitter.com/RichardMcCrackn/status/1534622936266588160,@RichardMcCrackn,2022-06-08T19:46:34.000Z,"We’re still goofing off, it’s hot out 
@jmeta
 @Swag_Stakepool
 @amw7
 @ADAFrog_Pool",,216,30.259336974704468,-97.75238745,1654735594,2022,6,8,19,46,34,True,hot,,,,484530014013,484530013111.0,484530013122.0,484530014011.0,,,0.4215246055630205,0.2955237889933104,0.2514154585854393,0.0315361468582355,,,1.9,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
,14518,408666,408666,2603,https://twitter.com/colmmcsky/status/1534628578394099712,@colmmcsky,2022-06-08T20:08:59.000Z,"We then took the scenic route home through Wimberley and Driftwood, avoiding I-35. It was a great drive with nice weather and not too much traffic!",,1,30.44635585773107,-97.68507697,1654736939,2022,6,8,20,8,59,True,weather,,,,484530011021,484530011012.0,484530011023.0,484530012004.0,,,0.9072468439877104,0.078779044,0.0125965807616117,0.001377532,,,0.3,"{'neg': 0.074, 'neu': 0.706, 'pos': 0.221, 'compound': 0.6996}"
,14623,25075,25075,48,https://twitter.com/mangrooovy/status/1534678694563823617,@mangrooovy,2022-06-08T23:28:08.000Z,The oasis on lake travis! Beautiful lake view  안녕하세요 망그루비 PM 디디예요! 회사 출장으로 #consensus2022 에 참가하게 되어서 오스틴에 와있습니다. #블록체인 #DeFi #Web3 #NFTs 공부 많이 해올께요!,,7,30.40663994627672,-97.87673196,1654748888,2022,6,8,23,28,8,True,oasis,,,,484530009011,484530009021.0,484530009022.0,,,,0.6844438679597605,0.2224800070043746,0.093076125,,,,1.3,"{'neg': 0.0, 'neu': 0.845, 'pos': 0.155, 'compound': 0.6981}"
,14669,269448,269448,144,https://twitter.com/RichardMcCrackn/status/1534701263895597056,@RichardMcCrackn,2022-06-09T00:57:49.000Z,"Chillin in the heat with 
@cryptomanran
 at Cardano #Consensus2022 ",,560,30.261175647865247,-97.75596494,1654754269,2022,6,9,0,57,49,True,heat,,,,484530012005,484530013091.0,484530019113.0,,,,0.9115977954574817,0.081548606,0.006853598,,,,1.9,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
,14740,397441,397441,30,https://twitter.com/ToniyRamos/status/1534762569491173378,@ToniyRamos,2022-06-09T05:01:25.000Z,"Back Day Shine! ...or as my Friend's say: 
""He doesn't sweat he Glistens!""
•
•
•
#backday #work #fit @ Big Tex Gym",,,30.408609365363795,-97.7000076,1654768885,2022,6,9,5,1,25,True,glisten,,,,484530009011,484530009022.0,484530009021.0,,,,0.4904530619142925,0.4730604432464585,0.036486495,,,,0.6,"{'neg': 0.0, 'neu': 0.877, 'pos': 0.123, 'compound': 0.4738}"
,14890,298906,298906,3754,https://twitter.com/Boss_IE/status/1534950004720295938,@Boss_IE,2022-06-09T17:26:13.000Z,"Here's the next 7 days in #AustinTx stay cool people. This heat is no joke  #TrippleDigitWeather #TexasHeat @ Austin, Texas https://instagram.com/p/Cel8Tl7rjPG/?igshid=YTgzYjQ4ZTY=…",,,30.26832471419792,-97.74867281,1654813573,2022,6,9,17,26,13,True,heat,,,,484530009023,484530009024.0,484530009022.0,,,,0.5397113906919877,0.4571747319847527,0.003113877,,,,0.9,"{'neg': 0.081, 'neu': 0.819, 'pos': 0.099, 'compound': 0.1058}"
,14901,74585,74585,13,https://twitter.com/artsy_allen/status/1534961247904489472,@artsy_allen,2022-06-09T18:10:54.000Z,Catching this summer glow in Austin!,,17,30.32181060890502,-97.77501565,1654816254,2022,6,9,18,10,54,True,glow,,,,484530011021,484530011012.0,484530011023.0,484530012004.0,,,0.9072468439877104,0.078779044,0.0125965807616117,0.001377532,,,1.9,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
,14920,382060,382060,45,https://twitter.com/HaymakerAustin/status/1534975189372526592,@HaymakerAustin,2022-06-09T19:06:18.000Z,Hey guys due to the severe heat wave this weekend we will be postponing our Puppy Pool Party for the safety of the doggos New date coming soon! Stay safe out there  #puppypoolparty #haymakeraustin #postponed,,,30.286090201648182,-97.71963432,1654819578,2022,6,9,19,6,18,True,heat,,,,484530019191,,,,,,1.0000000000000002,,,,,,0.6,"{'neg': 0.135, 'neu': 0.665, 'pos': 0.199, 'compound': 0.5848}"
,14925,76849,76849,109,https://twitter.com/Boss_IE/status/1534976081274585108,@Boss_IE,2022-06-09T19:09:50.000Z,That #Water hits a lil different in this #TexasHeat #BartonSprings 68° cold water @ Barton Springs Pool,,,30.264035208714137,-97.7721327,1654819790,2022,6,9,19,9,50,True,heat,,,,484530019191,,,,,,1.0000000000000002,,,,,,0.9,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
,14963,450751,450751,167,https://twitter.com/pinkysmiles/status/1534992197585469440,@pinkysmiles,2022-06-09T20:13:53.000Z,"The heat is on ….. #hotweekend #theheatison #hellosummer @ Pflugerville, Texas https://instagram.com/p/CemPfnflALe/?igshid=YTgzYjQ4ZTY=…",,,30.43662585280968,-97.61667272,1654823633,2022,6,9,20,13,53,True,heat,,,,484530333003,,,,,,1.0000000000000002,,,,,,1.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
,14966,319797,319797,115,https://twitter.com/elaineyang73/status/1534993528711004169,@elaineyang73,2022-06-09T20:19:10.000Z,"Super hot in Texas40 degree 
With more high-tech companies like Tesla moving in, it has almost become a small #SiliconValley 
Graffiti can be found everywhere , heard of TDL you must try here : Texas hold'em& BBQ 
Projects and VCs DM for #Consensus2022  let's have a Meetup",,4,30.23308684408845,-97.74371982,1654823950,2022,6,9,20,19,10,True,degree,,,,484530024483,,,,,,1.0000000000000002,,,,,,1.9,"{'neg': 0.0, 'neu': 0.871, 'pos': 0.129, 'compound': 0.7693}"
,14985,27852,27852,996,https://twitter.com/ADFisher/status/1535009109866602497,@ADFisher,2022-06-09T21:21:05.000Z,Humidity isn’t too bad but it’s scorching hot. . My phone was in my pants pocket and gave me this alert.,,1,30.290142420046767,-97.86545532,1654827665,2022,6,9,21,21,5,True,hot,,,,484530424004,,,,,,1.0000000000000002,,,,,,0.3,"{'neg': 0.092, 'neu': 0.776, 'pos': 0.133, 'compound': 0.25}"
,14994,75701,75701,57,https://twitter.com/blacksheeplodge/status/1535011235145449472,@blacksheeplodge,2022-06-09T21:29:32.000Z,It’s hot y’all! Come get a $3 frozen margarita to cool down #thursdayspecial #blacksheeplodge #southlamaratx #summertime #austintexas @ Black Sheep Lodge,,,30.24871436285309,-97.77412343,1654828172,2022,6,9,21,29,32,True,hot,,,,484530308004,,,,,,1.0000000000000002,,,,,,1.4,"{'neg': 0.0, 'neu': 0.885, 'pos': 0.115, 'compound': 0.3802}"
,15062,54888,54888,10,https://twitter.com/myspeedymart/status/1535042092128509952,@myspeedymart,2022-06-09T23:32:09.000Z,"Got a few new beers for y’all to try on this hot summer evening. Brewed to perfection in Salado and cooled to a chilly 28 degrees here! 
@barrowbeer",,,30.44645656886937,-97.80592496,1654835529,2022,6,9,23,32,9,True,degree,,,,484530011031,484530011032.0,,,,,0.5404606614999689,0.4595393385000452,,,,,1.2,"{'neg': 0.0, 'neu': 0.871, 'pos': 0.129, 'compound': 0.6114}"
,15167,361764,361764,75,https://twitter.com/hellafax/status/1535132431740805123,@hellafax,2022-06-10T05:31:07.000Z,"It all starts and ends here.

My God it's hot ",,1,30.400756161534336,-97.72715531,1654857067,2022,6,10,5,31,7,True,hot,,,,484530019151,484530320004.0,,,,,0.8845390198505696,0.1154609801494325,,,,,0.6,"{'neg': 0.0, 'neu': 0.811, 'pos': 0.189, 'compound': 0.2732}"
,15185,386863,386863,19,https://twitter.com/Mr_JCE/status/1535225063703814147,@Mr_JCE,2022-06-10T11:39:12.000Z,"Happy Friday y’all! 

We hope you have a great weekend. Please be careful it’s going to be a HOT, HOT, HOT weekend. 

JOIN US! We’re on until 7am.  WATCH: http://cbsaustin.com/live | 
@AllisonMillerTV",,11,30.38798431149797,-97.7128995,1654879152,2022,6,10,11,39,12,True,hot,,,,484530011021,484530011012.0,484530011023.0,484530012004.0,,,0.9072468439877104,0.078779044,0.0125965807616117,0.001377532,,,0.6,"{'neg': 0.0, 'neu': 0.589, 'pos': 0.411, 'compound': 0.9525}"
,15248,298866,298866,3714,https://twitter.com/PawstinBarkery/status/1535275056439369731,@PawstinBarkery,2022-06-10T14:57:52.000Z,"Happy Friday y’all! Come play with the pups at Onion Creek and enjoy this beautiful weather and some yummy treats! @ Austin, Texas https://instagram.com/p/CeoQH15OqdQ/?igshid=YTgzYjQ4ZTY=…",,,30.26832471419792,-97.74867281,1654891072,2022,6,10,14,57,52,True,weather,,,,484530333005,,,,,,1.0000000000000002,,,,,,4.1,"{'neg': 0.0, 'neu': 0.515, 'pos': 0.485, 'compound': 0.9578}"
,15311,80374,80374,113,https://twitter.com/EmKay_Texas/status/1535312286327373824,@EmKay_Texas,2022-06-10T17:25:48.000Z,"When it’s this hot outside, ya gotta switch up your fetch game. #taylorhowlisonswift #barkingsprings  #atx #canwegetsomeacinhere @ Barton Springs/Zilker park https://instagram.com/p/CeohDLMFWvlk0djQ423gBOQO4qK89y0oqV23us0/?igshid=YTgzYjQ4ZTY=…",,,30.26492053193407,-97.77032124,1654899948,2022,6,10,17,25,48,True,hot,,,,484530008011,484530021111.0,,,,,0.6895148822199182,0.3104851177801145,,,,,0.8,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
,15405,54273,54273,438,https://twitter.com/T_Miller505/status/1535354758474743808,@T_Miller505,2022-06-10T20:14:34.000Z,So hot in my car my glasses steamed up,,1,30.29054884186632,-97.80962178,1654910074,2022,6,10,20,14,34,True,hot,,,,484530002054,,,,,,1.0000000000000002,,,,,,0.2,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
,15537,385011,385011,1,https://twitter.com/Chichiloaustin/status/1535410561093099521,@Chichiloaustin,2022-06-10T23:56:18.000Z,#recuerdos #trail #backinshape #chef #ATX #hot #summeritshere #summer #mexican #sobrevivire @ Easton Park,,,30.15886181286261,-97.71948298,1654923378,2022,6,10,23,56,18,True,hot,,,,484530373002,484530373001.0,,,,,0.9561988238811304,0.043801176,,,,,1.2,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
,15552,298845,298845,3693,https://twitter.com/fullspectrumice/status/1535421394514628609,@fullspectrumice,2022-06-11T00:39:21.000Z,"Another ice cold drink luge on a hot Texas night! #fullspectrumice #thinkoutsidetheblocks #brrriliant #icesculpture @ Austin, Texas https://instagram.com/p/CepSq88F24C/?igshid=YTgzYjQ4ZTY=…",,,30.26832471419792,-97.74867281,1654925961,2022,6,11,0,39,21,True,hot,,,,484530011021,484530011012.0,484530011023.0,484530012004.0,,,0.9072468439877104,0.078779044,0.0125965807616117,0.001377532,,,0.4,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
,15792,59391,59391,13,https://twitter.com/apetay78/status/1535652676125483009,@apetay78,2022-06-11T15:58:23.000Z,Hot morning walk but beautiful view!,,,30.349110844512392,-97.79990352,1654981103,2022,6,11,15,58,23,True,hot,,,,484530454003,,,,,,1.0000000000000002,,,,,,0.3,"{'neg': 0.0, 'neu': 0.47, 'pos': 0.53, 'compound': 0.7678}"
,15825,373262,373262,36,https://twitter.com/kevinnappoly/status/1535663444912898048,@kevinnappoly,2022-06-11T16:41:11.000Z,Well standing in line or a bright sunny morning!! Will I be charred before I get to eat the meat? ,,5,30.256370344985022,-97.72542084,1654983671,2022,6,11,16,41,11,True,sunny,,,,484530454003,,,,,,1.0000000000000002,,,,,,1.2,"{'neg': 0.0, 'neu': 0.67, 'pos': 0.33, 'compound': 0.8118}"
,15911,379926,379926,42,https://twitter.com/AustinAnthem/status/1535706639902429184,@AustinAnthem,2022-06-11T19:32:49.000Z,"A heat advisory is in effect all day because it’s really damn hot.

We will have free cold Gatorade while it lasts at our tent next to 
@circlebrew
 starting at about 5pm, so check in for hydration and then pop inside for an ice cold brew before tonight’s match!

#AustinFC",,13,30.39074402193362,-97.7182715,1654993969,2022,6,11,19,32,49,True,heat,,,,484530454003,,,,,,1.0000000000000002,,,,,,0.2,"{'neg': 0.055, 'neu': 0.879, 'pos': 0.066, 'compound': 0.1528}"
,15927,451132,451132,236,https://twitter.com/peterdog15/status/1535712524464685060,@peterdog15,2022-06-11T19:56:12.000Z,"Cathode footers progressing nicely, the solar “T“ has commenced, and a wonderfully busy Saturday at Giga Texas! #Tesla #GigaTexas #ModelY",,388,30.22191359399337,-97.61968768,1654995372,2022,6,11,19,56,12,True,solar,,,,484530019183,,,,,,1.0000000000000002,,,,,,0.4,"{'neg': 0.0, 'neu': 0.717, 'pos': 0.283, 'compound': 0.7959}"
,15931,321584,321584,26,https://twitter.com/carabeaty9501/status/1535714781998600194,@carabeaty9501,2022-06-11T20:05:10.000Z, #ERBC #Dusty,,,30.30073501666619,-97.74105703,1654995910,2022,6,11,20,5,10,True,dusty,,,,484530019113,484530019231.0,,,,,0.6317568495674101,0.3682431504326206,,,,,0.8,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
,15997,2131,2131,299,https://twitter.com/WilCoWFC/status/1535751138741571584,@WilCoWFC,2022-06-11T22:29:39.000Z,It's a scorcher out here!,,5,30.45280531852985,-98.00608649,1655004579,2022,6,11,22,29,39,True,scorcher,,,,484530006012,484530007001.0,484530004013.0,,,,0.974133734970306,0.016630594,0.009235671,,,,0.8,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
,16001,76922,76922,11,https://twitter.com/alva_wave/status/1535754899102777344,@alva_wave,2022-06-11T22:44:35.000Z,It’s hot out here,,8,30.255013034560047,-97.77224495,1655005475,2022,6,11,22,44,35,True,hot,,,,484530024101,,,,,,1.0000000000000002,,,,,,0.4,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
,16012,370733,370733,136,https://twitter.com/Austinpublisher/status/1535761320443670528,@Austinpublisher,2022-06-11T23:10:06.000Z,Enjoying our very warm Saturday time.  #friends #love #family @ Taverna Pizzeria and Risotteria https://instagram.com/p/CertP__MMSMKsjgMWkVkRbVetq9BPCF6RGo1U00/?igshid=YTgzYjQ4ZTY=…,,,30.402525333981085,-97.72352646,1655007006,2022,6,11,23,10,6,True,warm,,,,484530006012,484530006081.0,484530006082.0,484530006064.0,,,0.6572090859700626,0.310196483034953,0.0169924311319428,0.0156019998630247,,,1.2,"{'neg': 0.0, 'neu': 0.46, 'pos': 0.54, 'compound': 0.9168}"
,16039,298805,298805,3653,https://twitter.com/fullspectrumice/status/1535776828782448641,@fullspectrumice,2022-06-12T00:11:43.000Z,"@fortress
.xyz hosting a cool #afterparty on a hot #Austin night! #fullspectrumice #thinkoutsidetheblocks #brrriliant #custom #icesculpture #blockchain @ Austin, Texas",,1,30.26832471419792,-97.74867281,1655010703,2022,6,12,0,11,43,True,hot,,,,484530011021,484530012004.0,484530011023.0,,,,0.4164089867169249,0.4116373015987981,0.1719537116842535,,,,0.4,"{'neg': 0.0, 'neu': 0.88, 'pos': 0.12, 'compound': 0.3802}"
,16225,286706,286706,55,https://twitter.com/BigDre73/status/1536021186592788480,@BigDre73,2022-06-12T16:22:43.000Z,Steak & Parmesan Fried Egg on this HOT Texas Sunday. #bigdrefoodieforlife,,8,30.24670601262332,-97.75254708,1655068963,2022,6,12,16,22,43,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.9,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
,16235,324300,324300,361,https://twitter.com/NFTfarming1/status/1536028046746169346,@NFTfarming1,2022-06-12T16:49:59.000Z,"What an amazing week and final day the future looks bright #Consensus2022 
@CoinDesk
 next year will be in April 26 when it’s not 109 degrees here in Austin",,2,30.264646871816502,-97.74151775,1655070599,2022,6,12,16,49,59,True,degree,,,,484530353002,,,,,,1.0000000000000002,,,,,,2.1,"{'neg': 0.0, 'neu': 0.795, 'pos': 0.205, 'compound': 0.7717}"
,16299,298766,298766,3614,https://twitter.com/SusanLiTV/status/1536064476193210369,@SusanLiTV,2022-06-12T19:14:44.000Z,"Thanks #Austin #Texas for an #educational #hot week  @ Austin, Texas",,29,30.26832471419792,-97.74867281,1655079284,2022,6,12,19,14,44,True,hot,,,,484530421003,484530439003.0,,,,,0.99105615,0.00894385,,,,,0.9,"{'neg': 0.0, 'neu': 0.775, 'pos': 0.225, 'compound': 0.4404}"
,16301,294367,294367,124,https://twitter.com/AnnesEmbroidery/status/1536064880129716224,@AnnesEmbroidery,2022-06-12T19:16:20.000Z,Too hot for this lovely now. @ Anne's Embroidery https://instagram.com/p/Cet3Sy8lJhv/?igshid=YTgzYjQ4ZTY=…,,,30.309826153718703,-97.74814585,1655079380,2022,6,12,19,16,20,True,hot,,,,484530013111,,,,,,1.0000000000000002,,,,,,0.1,"{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.6705}"
,16315,320594,320594,19,https://twitter.com/TylerFeldmanTV/status/1536077162398244866,@TylerFeldmanTV,2022-06-12T20:05:09.000Z,I legit am unwell. My body is struggling big time with this heat. I may be forced to anchor sports shirtless tonight.,,19,30.36569315929805,-97.74022563,1655082309,2022,6,12,20,5,9,True,heat,,,,484530422001,484530422003.0,484530422002.0,,,,0.8898528138868861,0.1085659575927669,0.001581229,,,,0.3,"{'neg': 0.225, 'neu': 0.775, 'pos': 0.0, 'compound': -0.7003}"
