,field_1,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,link,username,datetime,tweet_text,impressions,likes,longitude,latitude,timestamp,year,month,day,hour,minute,second,contains_keyword,keyword,is_heat_related,field_25,geometry,BG1,BG2,BG3,BG4,BG5,BG6,weight1,weight2,weight3,weight4,weight5,weight6,bot_score,VADAR_sentiment
1796,64429.0,87675,134454,134454,83380,https://twitter.com/ChinasaBroxton/status/1681650236119195649,@ChinasaBroxton,2023-07-19T13:00:34.000Z,Appreciate it bro! Over worked myself in the heat. Forgot to stay hydrated lol.,33,,30.32344508,-97.75698021,1689789634,2023,7,19,13,0,34,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.2,0.6996
1797,64426.0,87678,134451,134451,83377,https://twitter.com/ChinasaBroxton/status/1681650623660412928,@ChinasaBroxton,2023-07-19T13:02:06.000Z,Yeah bro! I was really dehydrated . Getting it together now lol,44,1,30.32344508,-97.75698021,1689789726,2023,7,19,13,2,6,True,dehydrated,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.2,0.6476
1803,63842.0,88301,133867,133867,82793,https://twitter.com/GlendaCalloway1/status/1681722376910716933,@GlendaCalloway1,2023-07-19T17:47:14.000Z,"Mom and I are Denver bound, where the temperature and feels like temperature are the same. It was 69 degrees there this morning.",156,6,30.32344508,-97.75698021,1689806834,2023,7,19,17,47,14,True,degree,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,1.1,0.3612
1809,63665.0,88496,133690,133690,82616,https://twitter.com/KarenDavidMohr1/status/1681749256158183431,@KarenDavidMohr1,2023-07-19T19:34:02.000Z,"Sure wish Governor Abbot 
@GovAbbott
 would do the same!  I live in Austin and saw the riots, burning of flags and such!  

This used to be a beautiful place to live. Not so much anymore!",16,,30.32344508,-97.75698021,1689813242,2023,7,19,19,34,2,True,burn,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,1.6,0.7562
1812,63631.0,88536,133656,133656,82582,https://twitter.com/richi_1010/status/1681753817468084230,@richi_1010,2023-07-19T19:52:10.000Z,Been wanting to take my jeep top and doors off but its hot than a mf ,37,1,30.32344508,-97.75698021,1689814330,2023,7,19,19,52,10,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.1,0.1027
1813,63621.0,88548,133646,133646,82572,https://twitter.com/SSwldc/status/1681755251378888704,@SSwldc,2023-07-19T19:57:52.000Z,"This is how state's should be handling heat illness in the absence of a national law!  Thanks for protecting workers, Cal/OSHA!

Cal/OSHA to make sure outside workers are kept safe during heat wave",30,,30.32344508,-97.75698021,1689814672,2023,7,19,19,57,52,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.9,0.717
1814,63342.0,88944,133367,133367,82293,https://twitter.com/cobychase/status/1682092425408290821,@cobychase,2023-07-20T18:17:40.000Z,"I’m not in Phoenix, so Austin has definitely felt hotter.",54,3,30.32344508,-97.75698021,1689895060,2023,7,20,18,17,40,True,hot,,,,484530461001,,,,,,1.0000000000000002,,,,,,0.6,0.4522
1815,63321.0,88966,133346,133346,82272,https://twitter.com/rachelaktx/status/1682094557628866575,@rachelaktx,2023-07-20T18:26:09.000Z,how oh so perfect the weather was of course,202,,30.32344508,-97.75698021,1689895569,2023,7,20,18,26,9,True,weather,,,,484530024072,,,,,,1.0000000000000002,,,,,,0.1,0.6948
1819,,89501,18412,18412,197,https://twitter.com/klpickens/status/1682162667593646082,@klpickens,2023-07-20T22:56:47.000Z,At least your ears are warm.,36,,30.30988264162928,-97.96069731,1689911807,2023,7,20,22,56,47,True,warm,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,2.2,0.2263
1827,62276.0,90235,132301,132301,81227,https://twitter.com/RajendraPShahMD/status/1682476428594495488,@RajendraPShahMD,2023-07-21T19:43:34.000Z," Guaranteed (ABIM) Crash Board Review Course, by Dr. Sattar!  * Money Back Guarantee*- Your Success Guaranteed  Mark Your Calendars for *July 29th-30th* Course Cost 500$
Duration* 12hours (6hrs eachday)
*mdyasarsattar@gmail.com*
*info@axusce.com* 
@DryasarsattarMD",329,,30.32344508,-97.75698021,1689986614,2023,7,21,19,43,34,True,dry,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,1.6,0.5093
1830,61978.0,90592,132003,132003,80929,https://twitter.com/cbriancpa/status/1682520450499330052,@cbriancpa,2023-07-21T22:38:29.000Z,Enjoy your rain! We've got the opposite problem. It's way too hot and dry!,34,1,30.32344508,-97.75698021,1689997109,2023,7,21,22,38,29,True,dry,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.8,0.2695
1832,61860.0,90741,131885,131885,80811,https://twitter.com/loganc89/status/1682539951148130304,@loganc89,2023-07-21T23:55:59.000Z,"Still hot out but calm before the storm. Let’s Go 
@USWNT
 !!!!! #USWNT #DrivetoFive",270,6,30.32344508,-97.75698021,1690001759,2023,7,21,23,55,59,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.0,0.6271
1833,61690.0,90969,131715,131715,80641,https://twitter.com/davidrstrong/status/1682788325529202688,@davidrstrong,2023-07-22T16:22:56.000Z,"August is also 31 days and hot here. The social season begins in September, so save all the money during August.",9,,30.32344508,-97.75698021,1690060976,2023,7,22,16,22,56,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.8,0.6269
1835,61504.0,91169,131529,131529,80455,https://twitter.com/PookRobson/status/1682818547196600320,@PookRobson,2023-07-22T18:23:01.000Z,"Headaches!
Dizzy spells!
Foot-cramps!
No sleep, just naps!
Torpor, torpor, torpor!
Bouts of minor amnesia!
WHEEEEEEEE!

THIS, is your Pookah In Summertime(tm).

(Please come back to me, cold weather! I promise to treat you right this time!)

*cries*
Show more",74,1,30.32344508,-97.75698021,1690068181,2023,7,22,18,23,1,True,cramps,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.5,0.3956
1837,61220.0,91481,131245,131245,80171,https://twitter.com/PookRobson/status/1682863475184353285,@PookRobson,2023-07-22T21:21:33.000Z,"You forgot “losing a quarter of your body-weight to sweat.”

Also “frying eggs on car hoods”if you’re playing the Texas version.",34,1,30.32344508,-97.75698021,1690078893,2023,7,22,21,21,33,True,sweat,,,,484530024072,,,,,,1.0000000000000002,,,,,,0.5,0.2023
1843,60902.0,91900,130927,130927,79853,https://twitter.com/jenna_hnz/status/1683117205888675846,@jenna_hnz,2023-07-23T14:09:47.000Z,"How can you help the city accomplish this right now? Great question! Austin is completing its FY24 budget process as we speak. 

Call your council member to advocate for:

- EMS / 911 raises
- Parks shade funding
- Food equity programs
- Age-in-place policies
- Library support",1.1K,25,30.32344508,-97.75698021,1690139387,2023,7,23,14,9,47,True,shade,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.4,0.9117
1848,,92194,49365,49365,25,https://twitter.com/stevennandreww/status/1683170010942828554,@stevennandreww,2023-07-23T17:39:37.000Z,"Just making friends and manifesting out in the hot, hot heat streets of Austin.",206,14,30.275679264531693,-97.76298457,1690151977,2023,7,23,17,39,37,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.9,0.4767
1849,60623.0,92208,130648,130648,79574,https://twitter.com/whiskeydynamite/status/1683171979229122560,@whiskeydynamite,2023-07-23T17:47:26.000Z,Yep I’ve definitely done that on major rd because that’s where the dang shade is!,133,2,30.32344508,-97.75698021,1690152446,2023,7,23,17,47,26,True,shade,,,,484530369002,,,,,,1.0000000000000002,,,,,,0.3,0.636
1853,60438.0,92404,130463,130463,79389,https://twitter.com/AxylHalcyon/status/1683201177154985985,@AxylHalcyon,2023-07-23T19:43:27.000Z,"Direct action is the best way to help marginalized people in crisis

Donating to this project will help queer people thrive but also we can continue to host events for our local queer community and organise support structures when texas is oppressive!",235,,30.32344508,-97.75698021,1690159407,2023,7,23,19,43,27,True,oppressive,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.6,0.4664
1856,60358.0,92491,130383,130383,79309,https://twitter.com/CMJaniHitchen/status/1683215791192252422,@CMJaniHitchen,2023-07-23T20:41:31.000Z,"Having a chance to tour in person the Austin Community First Village. While it is 104 degrees, in the art studio there is AC and able to see how residents find purpose, connection and dignity. #NACoANN and thank for the opportunity 
@NACoTweets",462,5,30.32344508,-97.75698021,1690162891,2023,7,23,20,41,31,True,degree,,,,484530461001,,,,,,1.0000000000000002,,,,,,1.0,0.8402
1857,3577.0,92814,578849,578849,4342,https://twitter.com/yahboycain/status/1683391912965820417,@yahboycain,2023-07-24T08:21:22.000Z,Man my landlord better get this ac fixed tomorrow or imma be hot,63,1,30.46180890041911,-97.60910098,1690204882,2023,7,24,8,21,22,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.1,0.4404
1859,59829.0,93117,129854,129854,78780,https://twitter.com/teea_davis/status/1683532072231550990,@teea_davis,2023-07-24T17:38:19.000Z,"Done and thank you for the chance
Out here in this Texas heat could use some cold drinks and ice cream for my family of five",27,,30.32344508,-97.75698021,1690238299,2023,7,24,17,38,19,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,1.3,0.5423
1865,59364.0,93639,129389,129389,78315,https://twitter.com/herecomesrufus_/status/1683608052623187970,@herecomesrufus_,2023-07-24T22:40:14.000Z,"Hehe we are already a tad warm, but we’ll definitely be trying to stay cool! ",8,,30.32344508,-97.75698021,1690256414,2023,7,24,22,40,14,True,warm,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.3,0.8043
1870,58535.0,94549,128560,128560,77486,https://twitter.com/ActiveTowns/status/1683953058059894785,@ActiveTowns,2023-07-25T21:31:10.000Z,"Stay safe you two. I noticed the drivers were crazier than normal yesterday here in Austin during the heat of the day, things were much more chill and relaxed this morning.",357,2,30.32344508,-97.75698021,1690338670,2023,7,25,21,31,10,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.1,0.7402
1876,57678.0,95518,127703,127703,76629,https://twitter.com/PapiWho23/status/1684320791880400896,@PapiWho23,2023-07-26T21:52:24.000Z,Definitely rather be sweating my balls off. You guys have never obviously worked in the cold ,112,,30.32344508,-97.75698021,1690426344,2023,7,26,21,52,24,True,sweat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.5,0.4019
1882,57227.0,96043,127252,127252,76178,https://twitter.com/NWSL2Austin/status/1684621023591755776,@NWSL2Austin,2023-07-27T17:45:25.000Z,"Strongly encourage #NWSL supporters to push this matter with their club’s.

We fought hard for this in ATX. Fans are allowed to bring in 1 unopened bottle of water or 1 empty drink vessel, 30oz or less at Q2 Stadium.

Excessive heat is dangerous and should never be taken lightly.",657,7,30.32344508,-97.75698021,1690497925,2023,7,27,17,45,25,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,1.4,0.2083
1883,57157.0,96116,127182,127182,76108,https://twitter.com/yourfavecpa/status/1684631688595329024,@yourfavecpa,2023-07-27T18:27:48.000Z,"Thanks for the kind words. I’m not surprised and what I said is stuff I’ve said in public and i even have publicly shared that I was one of those CPAs, so I dont feel burned. He’ll get his. All I’ve asked from him is two things that he refuses to address:

1. Share with us one…
Show more",51,1,30.32344508,-97.75698021,1690500468,2023,7,27,18,27,48,True,burn,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.5,0.8494
1885,57125.0,96148,127150,127150,76076,https://twitter.com/SHBueche/status/1684636008770351104,@SHBueche,2023-07-27T18:44:58.000Z,"Plant a tree and provide shade! Thanks 
@DontCallMeDebby",26,1,30.32344508,-97.75698021,1690501498,2023,7,27,18,44,58,True,shade,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.6,0.4926
1888,56690.0,96608,126715,126715,75641,https://twitter.com/dirtygaycommie/status/1684699043484635137,@dirtygaycommie,2023-07-27T22:55:26.000Z,Y'all ever just have a day where you got so sweaty you can smell the taint sweat in your underwear with your pants on? I just want to take them off and smell them until I cum,331,1,30.32344508,-97.75698021,1690516526,2023,7,27,22,55,26,True,sweat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.3,0.0772
1892,56560.0,96909,126585,126585,75511,https://twitter.com/SSwldc/status/1684978599621787648,@SSwldc,2023-07-28T17:26:18.000Z,"Thank you 
@POTUS
!

Biden looks to provide relief from extreme heat as record high temperatures persist",32,1,30.32344508,-97.75698021,1690583178,2023,7,28,17,26,18,True,heat,,,,484530011022,484530011032.0,484530011012.0,484530011011.0,,,0.4244862006366536,0.3457481925273618,0.1460007911251315,0.083764816,,,0.9,0.7088
1896,56210.0,97328,126235,126235,75161,https://twitter.com/vGazza/status/1685023704433016832,@vGazza,2023-07-28T20:25:32.000Z,"Landed in sunny Austin, on to the weekend. ",365,7,30.32344508,-97.75698021,1690593932,2023,7,28,20,25,32,True,sunny,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,1.3,0.4215
1899,56040.0,97526,126065,126065,74991,https://twitter.com/gigimurakami/status/1685042026771849216,@gigimurakami,2023-07-28T21:38:20.000Z,Hot and ready for ya ,432,4,30.32344508,-97.75698021,1690598300,2023,7,28,21,38,20,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.4,0.3612
1900,55986.0,97591,126011,126011,74937,https://twitter.com/thomasmaremaa/status/1685051137173401600,@thomasmaremaa,2023-07-28T22:14:32.000Z,Lovers of Texas heat ,1K,,30.32344508,-97.75698021,1690600472,2023,7,28,22,14,32,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.8,0.5267
1907,55148.0,98558,125173,125173,74099,https://twitter.com/HalfLeperchan/status/1685405217095897089,@HalfLeperchan,2023-07-29T21:41:31.000Z,This picture warms my heart. ,219,1,30.32344508,-97.75698021,1690684891,2023,7,29,21,41,31,True,warm,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.9,0.743
1908,55099.0,98610,125124,125124,74050,https://twitter.com/mayraflorez/status/1685412013197922304,@mayraflorez,2023-07-29T22:08:32.000Z,Someone save me 2 spots in the SS my pregnant belly won’t let me be in the heat just waiting for 1.5 hrs  who’s nice enough in 103? Lol,217,2,30.32344508,-97.75698021,1690686512,2023,7,29,22,8,32,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.0,0.8316
1912,54819.0,98941,124844,124844,73770,https://twitter.com/thesecularsaint/status/1685676683582476288,@thesecularsaint,2023-07-30T15:40:14.000Z,"Stepped outside to head to church & said “damn it hot as f*ck”

Lord please don’t pass me by ",259,6,30.32344508,-97.75698021,1690749614,2023,7,30,15,40,14,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.1,0.3182
1915,54470.0,99350,124495,124495,73421,https://twitter.com/Taylor_Kamn/status/1685727420173713408,@Taylor_Kamn,2023-07-30T19:01:50.000Z,"Another beautiful (and hot, but what’s new?) day in the #ATX.",224,5,30.32344508,-97.75698021,1690761710,2023,7,30,19,1,50,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.1,0.3506
1918,54196.0,99669,124221,124221,73147,https://twitter.com/SHBueche/status/1685770540538109952,@SHBueche,2023-07-30T21:53:11.000Z,"Yikes, that looks like a hurricane. Well I’m under the heat dome in Central Texas, hard to deny that global climate change is here.",50,1,30.32344508,-97.75698021,1690771991,2023,7,30,21,53,11,True,climate,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.6,0.2023
1919,54102.0,99779,124127,124127,73053,https://twitter.com/MakeItRainShane/status/1685784970269233152,@MakeItRainShane,2023-07-30T22:50:31.000Z,"All of Central TX will be under some kind of heat alert on Monday. Most of the area will be under an Excessive Heat Warning, so make sure to HYDRATE. #txwx #atxwx",5.8K,20,30.32344508,-97.75698021,1690775431,2023,7,30,22,50,31,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.3,0.682
1920,54065.0,99823,124090,124090,73016,https://twitter.com/EstHossler_Bsd3/status/1685791164895563776,@EstHossler_Bsd3,2023-07-30T23:15:08.000Z,IM SO READY FOR SWEATER WEATHER  this heat is kickin my ass,78,2,30.32344508,-97.75698021,1690776908,2023,7,30,23,15,8,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,2.5,0.1923
1921,54002.0,99893,124027,124027,72953,https://twitter.com/LetsGoPup/status/1685798389437419520,@LetsGoPup,2023-07-30T23:43:51.000Z,"#Texas heat wave is relentless — might be here for a while. 

#Austin | #TXwx | #HeatWave",148,,30.32344508,-97.75698021,1690778631,2023,7,30,23,43,51,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.9,0.0516
1922,360.0,99923,623163,623163,684,https://twitter.com/Renejr0/status/1685810235292672000,@Renejr0,2023-07-31T00:30:55.000Z,"I seen nights full of pain, days are the same. You keep the sunshine, save me the rain",37,2,30.354570631730933,-97.53854021,1690781455,2023,7,31,0,30,55,True,sunshine,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.1,0.4767
1925,53870.0,100088,123895,123895,72821,https://twitter.com/00_Barbara_00/status/1686054703119929344,@00_Barbara_00,2023-07-31T16:42:21.000Z,"Warm water pets & treats, I’m betting.",15,1,30.32344508,-97.75698021,1690839741,2023,7,31,16,42,21,True,warm,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.8,0.2263
1926,53754.0,100218,123779,123779,72705,https://twitter.com/katswansey/status/1686068422734692352,@katswansey,2023-07-31T17:36:52.000Z,I enjoyed the town and hot springs a lot. Maybe I’ll swing through for the day. I’ve got a week to spend anyway,8,1,30.32344508,-97.75698021,1690843012,2023,7,31,17,36,52,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.1,0.5106
1928,53398.0,100602,123423,123423,72349,https://twitter.com/AFreemanNews/status/1686121650402603008,@AFreemanNews,2023-07-31T21:08:22.000Z,"Service Manager Allen Nicholson says the last place you want to be is stranded on the side of the road when it’s this hot out. 
@cbsaustin",46,,30.32344508,-97.75698021,1690855702,2023,7,31,21,8,22,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.4,0.0772
1929,53379.0,100624,123404,123404,72330,https://twitter.com/caseyboyle/status/1686126233694707714,@caseyboyle,2023-07-31T21:26:35.000Z,Texas is so hot that not only do I not want to be outside but I don’t even want to be inside this outside.,727,26,30.32344508,-97.75698021,1690856795,2023,7,31,21,26,35,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.1,0.0872
1931,53268.0,100736,123293,123293,72219,https://twitter.com/danceking1979/status/1686139235772805122,@danceking1979,2023-07-31T22:18:15.000Z,"I know it’ll blow up our Twitter fan base but I don't think a trade is going to happen. We have the 2nd best record in the majors. Is it pretty each and every game? No. But we get it done.
It's like Vegas, and you’re on a hot run at the table...let it ride. Why not?",208,1,30.32344508,-97.75698021,1690859895,2023,7,31,22,18,15,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.7,0.9465
1933,53095.0,100981,123120,123120,72046,https://twitter.com/MakeItRainShane/status/1686401157025914880,@MakeItRainShane,2023-08-01T15:39:02.000Z,"I agree that weathercasts play a huge role in helping the public understand climate change, but there also has to be a balance of incorporating the stats in with our duty of preparing viewers for their day. I’m sure we’d both agree we’d be able to fill an entire broadcast with…",72,2,30.32344508,-97.75698021,1690922342,2023,8,1,15,39,2,True,climate,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.3,0.872
1937,52604.0,101517,122629,122629,71555,https://twitter.com/5onetwo/status/1686469552505229312,@5onetwo,2023-08-01T20:10:49.000Z,98% here. Got mine 2 months after launch. I occasionally fast-charge with an Anker charger but for the most part the original brick and cable. Fast charging mine tends to heat it up real quick.,26,,30.32344508,-97.75698021,1690938649,2023,8,1,20,10,49,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.1,0.518
1938,52353.0,101811,122378,122378,71304,https://twitter.com/stevennandreww/status/1686507098216058881,@stevennandreww,2023-08-01T22:40:00.000Z,Should I go walk in this feels like 105 degree weather?,47,,30.32344508,-97.75698021,1690947600,2023,8,1,22,40,0,True,degree,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.9,0.3612
1945,51511.0,102752,121536,121536,70462,https://twitter.com/savebyj/status/1686868566983794689,@savebyj,2023-08-02T22:36:21.000Z,Interesting how the media is not sharing this public data from NASA as a possible reason for this year's hot summer.,197,3,30.32344508,-97.75698021,1691033781,2023,8,2,22,36,21,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.3,0.0946
1946,51271.0,103050,121296,121296,70222,https://twitter.com/_carli22/status/1687131500481851393,@_carli22,2023-08-03T16:01:09.000Z,Thankful we keep our apartment cold cause I can enjoy some coffee in the morning in this 200 degree ass state,192,2,30.32344508,-97.75698021,1691096469,2023,8,3,16,1,9,True,degree,,,,484530370002,484530366002.0,,,,,0.7917538897224634,0.2082461102776162,,,,,0.1,0.5267
1947,51070.0,103259,121095,121095,70021,https://twitter.com/SHBueche/status/1687163165438591004,@SHBueche,2023-08-03T18:06:59.000Z,"And in extreme heat areas, it is a true challenge for pups + people.",7,,30.32344508,-97.75698021,1691104019,2023,8,3,18,6,59,True,heat,,,,484530011022,484530011032.0,484530011012.0,484530011011.0,,,0.4244862006366536,0.3457481925273618,0.1460007911251315,0.083764816,,,0.6,0.4767
1948,50956.0,103380,120981,120981,69907,https://twitter.com/SHBueche/status/1687183152614096897,@SHBueche,2023-08-03T19:26:24.000Z,"Definitely hot and dry, prime bat-viewing weather!",10,,30.32344508,-97.75698021,1691108784,2023,8,3,19,26,24,True,dry,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.6,0.4574
1964,48908.0,105687,118933,118933,67859,https://twitter.com/drschaos/status/1687944493142536192,@drschaos,2023-08-05T21:51:42.000Z,"You caught me on  a hot Saturday  afternoon wishing I were young. Good luck, and I'm looking forward to hearing more from  you.",19,1,30.32344508,-97.75698021,1691290302,2023,8,5,21,51,42,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.8,0.7783
1966,48826.0,105771,118851,118851,67777,https://twitter.com/david_cort7/status/1687956703277387776,@david_cort7,2023-08-05T22:40:13.000Z,"We have some looking that due to heat and drought

If they survive which move gets the credit - words of affirmation or fingers crossed - or your tender, determined care?",44,1,30.32344508,-97.75698021,1691293213,2023,8,5,22,40,13,True,drought,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.6,0.802
1967,48333.0,106318,118358,118358,67284,https://twitter.com/cbriancpa/status/1688239928054845441,@cbriancpa,2023-08-06T17:25:39.000Z,She looks very relaxed. Is that because it's too hot to do anything else?,195,1,30.32344508,-97.75698021,1691360739,2023,8,6,17,25,39,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.8,0.5413
1970,47917.0,106757,117942,117942,66868,https://twitter.com/charliecapen/status/1688313338080403457,@charliecapen,2023-08-06T22:17:21.000Z,Day 2 of cold plunging. It’s not making the weather cool down at all. Thinking I was misled. More as this develops.,1.5K,59,30.32344508,-97.75698021,1691378241,2023,8,6,22,17,21,True,weather,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.7,0.3182
1972,47782.0,106953,117807,117807,66733,https://twitter.com/76stacc/status/1688566176652148736,@76stacc,2023-08-07T15:02:03.000Z,I would rather invest all of my money on a water collection company in the midst of a historic drought than to have to deal with this as my significant other ,649,3,30.32344508,-97.75698021,1691438523,2023,8,7,15,2,3,True,drought,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.9,0.2023
1973,47551.0,107205,117576,117576,66502,https://twitter.com/alycaatt/status/1688600092628946960,@alycaatt,2023-08-07T17:16:49.000Z,it actually baffles me that ppl be OUTSIDE in this heat like i’m sorry i’m an inside girly when it’s over 90°,204,4,30.32344508,-97.75698021,1691446609,2023,8,7,17,16,49,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.1,0.296
1978,46983.0,107836,117008,117008,65934,https://twitter.com/amandasplease/status/1688689953520197632,@amandasplease,2023-08-07T23:13:53.000Z,Might as well get the winter coats and heater out. Too cold  JK this is criminal how f’ing hot it is.,48,,30.32344508,-97.75698021,1691468033,2023,8,7,23,13,53,True,heat,,,,484530461001,,,,,,1.0000000000000002,,,,,,0.3,0.0857
1979,,107932,25944,25944,652,https://twitter.com/LastNightsDee/status/1688727824025423872,@LastNightsDee,2023-08-08T01:44:22.000Z,"Lmao I’m trying to leave for a lil bit 
It’s hot in this bih",143,,30.14448387,-97.82216892,1691477062,2023,8,8,1,44,22,True,hot,,,,484530461001,,,,,,1.0000000000000002,,,,,,0.1,0.5719
1984,46173.0,108711,116198,116198,65124,https://twitter.com/Anna_Giaritelli/status/1689037833812553728,@Anna_Giaritelli,2023-08-08T22:16:15.000Z,"City of Austin throws residents a lifesaver amid ongoing heatwave 
@AustinCityParks
 @VisitAustinTX",541,4,30.32344508,-97.75698021,1691550975,2023,8,8,22,16,15,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.1,0.5859
1994,44478.0,110631,114503,114503,63429,https://twitter.com/thefunction13/status/1689738025348075520,@thefunction13,2023-08-10T20:38:33.000Z,Nothing like geocaching and some good ole fashioned metal detecting in 104 degree weather,106,,30.32344508,-97.75698021,1691717913,2023,8,10,20,38,33,True,degree,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.0,0.1999
1997,44041.0,111125,114066,114066,62992,https://twitter.com/teea_davis/status/1690037990951706624,@teea_davis,2023-08-11T16:30:31.000Z,Thank you he blessed me before but would love lunch im out in this Texas heat walking because our car broke down it'd be nice to sit in the AC and eat. Have a blessed day ,21,,30.32344508,-97.75698021,1691789431,2023,8,11,16,30,31,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,1.3,0.9464
1999,43941.0,111227,113966,113966,62892,https://twitter.com/zimm3rmann/status/1690053759383019527,@zimm3rmann,2023-08-11T17:33:10.000Z,Lots of trees very close to each other and usually happens when it’s pretty dry out.,439,2,30.32344508,-97.75698021,1691793190,2023,8,11,17,33,10,True,dry,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.9,0.4939
2003,43549.0,111628,113574,113574,62500,https://twitter.com/sweatyandgay/status/1690109675457388546,@sweatyandgay,2023-08-11T21:15:22.000Z,It’s Austin pride but this weather is homophobic,1.6K,40,30.32344508,-97.75698021,1691806522,2023,8,11,21,15,22,True,weather,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.8,0.1779
2004,43510.0,111667,113535,113535,62461,https://twitter.com/alwayzsonny/status/1690114155632619520,@alwayzsonny,2023-08-11T21:33:10.000Z,"I wish I could be a white wine kind of gal but I just can’t get behind it. It’s too sweet for me and never sits well with my stomach. Would be nice for a hot day but… yeah, can’t.",176,2,30.32344508,-97.75698021,1691807590,2023,8,11,21,33,10,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.0,0.8787
